5	0	8	5	1	8	5	0	8	5	1	8	6	15	4	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	6	15	4	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8
5	0	9	5	1	9	5	0	9	5	1	9	6	15	4	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	6	15	4	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9
5	0	8	5	1	8	5	0	8	5	1	8	6	15	4	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	6	15	4	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8	5	0	8	5	1	8
5	0	9	5	1	9	5	0	9	5	1	9	6	15	4	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	6	15	4	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9	5	0	9	5	1	9
6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0
6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9
6	0	9	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	2	10
6	0	9	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	2	11
6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9	6	0	9
6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0
6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4
6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4
6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4
6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4
6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4	6	15	4
