0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	0	4	8	0	5	8	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2
0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	0	4	9	0	5	9	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2
1	0	0	1	1	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2
1	0	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2
1	0	2	1	1	2	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2
1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2
1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	7	1	1	7	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2
1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	0	8	1	1	8	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2
1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	6	1	1	6	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2	1	0	0	1	0	1	1	0	2
1	0	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2	1	1	0	1	1	1	1	1	2
