-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8
1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8
4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4
4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5
4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5	4	11	5
4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6	4	11	6
1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8
1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8	1	1	8
-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4	4	11	4
