5	4	8	5	5	8	5	4	8	5	5	8	5	4	8	5	5	8	5	4	8	5	5	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8	5	4	8
5	4	9	5	5	9	5	4	9	5	5	9	5	4	9	5	5	9	5	4	9	5	5	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9	5	4	9
6	0	6	6	1	6	6	0	6	6	1	6	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	6	6	1	6	6	0	6	6	1	6
6	0	7	6	1	7	6	0	7	6	1	7	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	7	6	1	7	6	0	7	6	1	7
6	0	8	6	1	8	6	0	8	6	1	8	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	8	6	1	8	6	0	8	6	1	8
6	0	6	6	1	6	6	0	6	6	1	6	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	6	6	1	6	6	0	6	6	1	6
6	0	7	6	1	7	6	0	7	6	1	7	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	7	6	1	7	6	0	7	6	1	7
6	0	8	6	1	8	6	0	8	6	1	8	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	8	6	1	8	6	0	8	6	1	8
6	0	6	6	1	6	6	0	6	6	1	6	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	6	6	1	6	6	0	6	6	1	6
6	0	7	6	1	7	6	0	7	6	1	7	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	7	6	1	7	6	0	7	6	1	7
6	0	8	6	1	8	6	0	8	6	1	8	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	8	6	1	8	6	0	6	6	1	6
6	0	6	6	1	6	6	0	6	6	1	6	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	6	6	1	6	6	0	7	6	1	7
6	0	7	6	1	7	6	0	7	6	1	7	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	7	6	1	7	6	0	8	6	1	8
6	0	8	6	1	8	6	0	8	6	1	8	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	1	0	6	1	1	6	1	2	6	0	8	6	1	8	6	0	8	6	1	8
6	0	6	6	1	6	6	0	6	6	1	6	6	0	0	6	0	1	6	0	2	6	0	0	6	0	1	6	2	10	6	3	10	6	0	1	6	0	2	6	0	0	6	0	1	6	0	2	6	0	6	6	1	6	6	0	6	6	1	6
