6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	6	2	3	6	3	3	5	5	0	5	5	0	5	5	0	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	7	1	1	5	2	10	5	2	10	5	2	10	5	2	10
6	2	4	6	3	4	6	2	3	6	3	3	6	2	4	6	3	4	6	2	4	6	3	4	6	2	4	6	3	4	6	2	3	6	3	3	6	2	4	6	3	4	6	2	4	6	3	4	6	2	4	6	3	4	5	5	0	5	5	0	5	5	0	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	1	9	5	1	9	5	1	9	5	2	10	7	1	2	5	2	10	5	2	10	5	2	10	5	2	10
5	5	0	5	5	0	6	2	4	6	3	4	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	6	2	4	6	3	4	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	3	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	1	9	5	2	11	5	2	10	5	2	10	5	3	10	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10
5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	5	0	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	1	9	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	4	0	5	5	0	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	1	5	3	1	5	2	11	5	2	10	5	2	11	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	3	11	5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	2	2	5	3	2	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	1	9	5	1	9	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	3	9	5	2	10	5	2	11	5	5	0	5	4	0	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	1	9	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	1	9	5	3	10	5	3	10	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	5	0	5	5	0	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	1	9	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	1	9	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	3	11	5	1	9	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	1	9	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	2	10	5	1	9	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	4	0	5	5	0	5	1	9	5	2	11	5	2	10	5	2	11	5	0	0	5	2	11	5	2	10	5	1	9	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	10	5	0	0	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	1	9	5	3	10	5	3	11	5	1	9	5	1	9	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	3	11	5	3	10	5	3	11	5	0	0	5	3	11	5	3	10	5	3	11	5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	0	0	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	5	0	5	4	0	5	1	9	5	2	11	5	2	10	5	1	9	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	0	0	5	2	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	0	0	5	3	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	1	9	5	2	11	5	5	0	5	4	0	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	1	9	5	3	11	5	3	10	5	1	9	5	3	10	5	3	11	5	3	10	5	3	11	5	5	0	5	5	0	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	0	0	5	1	9	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	2	10	5	0	0	5	2	10	5	2	11	5	2	10	5	2	6	5	3	6	5	2	6	5	3	6	5	2	6	5	3	6	5	2	6	5	2	6	5	2	6	5	2	6	5	2	6	5	3	6	5	2	6	5	3	6	5	2	6	5	3	6	5	2	11	5	2	10	5	0	0	5	1	9	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	7	0	1	5	2	10	5	2	10
5	3	10	5	0	0	5	3	10	5	3	11	5	3	10	5	2	7	5	3	7	5	2	7	5	3	7	5	2	7	5	3	7	5	2	7	5	2	7	5	2	7	5	2	7	5	2	7	5	3	7	5	2	7	5	3	7	5	2	7	5	3	7	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	7	0	2	5	2	10	5	2	10
5	2	10	5	0	0	5	2	10	5	2	11	5	1	9	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	2	8	5	2	8	5	2	8	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	3	8	5	2	11	5	0	0	5	1	9	5	2	10	5	2	11	5	2	10	5	1	9	5	2	10	5	2	11	5	2	10	5	0	0	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	0	0	5	3	11	5	3	10	5	2	6	5	3	6	5	2	6	5	3	6	5	2	6	5	2	6	5	2	6	5	3	6	5	2	6	5	2	6	5	2	6	5	2	6	5	2	6	5	2	6	5	2	6	5	3	6	5	3	11	5	0	0	5	3	11	5	1	9	5	3	11	5	3	10	5	3	11	5	3	10	5	1	9	5	2	10	5	0	0	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	1	9	5	1	9	5	2	10
5	2	10	5	2	11	5	0	0	5	2	11	5	2	10	5	2	7	5	3	7	5	2	7	5	3	7	5	2	7	5	2	7	5	2	6	5	2	7	5	2	7	5	2	6	5	2	6	5	2	7	5	2	7	5	2	6	5	3	6	5	3	6	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	2	8	5	2	7	5	2	8	5	2	8	5	2	7	5	2	7	5	2	8	5	2	8	5	2	7	5	3	7	5	3	7	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	3	10	5	3	11	5	2	10	5	2	10	5	2	10	5	2	10	5	1	9	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
5	2	10	5	2	11	5	2	10	5	2	11	5	2	10	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	3	8	5	2	8	5	2	8	5	3	8	5	2	8	5	2	8	5	2	8	5	3	8	5	2	8	5	3	8	5	3	8	5	2	11	5	2	10	5	2	11	5	1	9	5	2	11	5	2	10	5	1	9	5	1	9	5	2	11	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10	5	2	10
